,Word,Senses,Glosa,PoS,SynsetPoS
347,agradable,1,a miña idea dunha persoa agradable... é unha persoa que concorda comigo (Benjamin Disraeli),a,glg-30-00089051-a
348,desagradable,1,unha situación desagradable,a,glg-30-00089355-a
349,aire-superficie,1,os mísiles aire-superficie,a,glg-30-00090718-a
350,aire-aire,1,os mísiles aire-aire,a,glg-30-00090917-a
351,terra-aire,1,os mísiles terra-aire,a,glg-30-00091121-a
352,vixiante,4,collido por unha parella de policías vixiantes,a,glg-30-00091311-a
353,inalienable,1,dotados polo creador de certos dereitos inalienables,a,glg-30-00093810-a
354,vivo,2,a persoa viva máis feliz,a,glg-30-00094448-a
355,vivo,2,o nervio está vivo,a,glg-30-00094448-a
356,vivo,2,os médicos están traballando duro para mantelo vivo,a,glg-30-00094448-a
357,vivo,2,queimado vivo,a,glg-30-00094448-a
358,morto,2,o nervio está morto,a,glg-30-00095280-a
359,morto,2,unha palidez morta,a,glg-30-00095280-a
360,morto,2,foi marcado como home morto polo asasino,a,glg-30-00095280-a
361,apócrino,1,o leite materno é unha secreción apócrina,a,glg-30-00098529-a
362,artesiano,1,un pozo artesianos,a,glg-30-00098933-a
363,artesiano,1,a presión artesiana,a,glg-30-00098933-a
364,vivo,1,unha bola viva é aquela en xogo,a,glg-30-00099290-a
365,morto,3,Marte é un planeta morto,a,glg-30-00099874-a
366,morto,3,a terra morta,a,glg-30-00099874-a
367,morto,3,as brasas mortas,a,glg-30-00099874-a
368,morto,3,o lume está morto,a,glg-30-00099874-a
369,alfabético,1,unha disposición alfabética,a,glg-30-00100634-a
370,alfabético,1,as palabras nos dicionarios aparecen nunha listaxe en orde alfabética,a,glg-30-00100634-a
371,non_alfabético,1,unha disposición non alfabética das letras,a,glg-30-00101152-a
372,non_alfabético,1,o sistema de Jesperson de transcrición fonética non é alfabético,a,glg-30-00101152-a
373,ambiguo,1,as palabras ambiguas,a,glg-30-00102201-a
374,ambiguo,1,"frustrados por instrucións ambiguas, os pais foron incapaces de montar o xoguete",a,glg-30-00102201-a
375,inequívoco,1,"Como horror, o apartheid... é absolutamente inequívoco (Mario Vargas Llosa)",a,glg-30-00103696-a
376,abundante,2,tiña comida abundante para o partido,a,glg-30-00105746-a
377,abundante,2,unhas subministracións abundantes,a,glg-30-00105746-a
378,escaso,3,os escasos recursos,a,glg-30-00106456-a
379,anabólico,1,algúns atletas usan esteroides anabólicos para aumentar o tamaño do músculo temporalmente,a,glg-30-00107648-a
380,anabático,1,o vento anabático,a,glg-30-00109633-a
381,analóxico,2,dispositivo analóxico,a,glg-30-00110497-a
382,dixital,3,ordenador dixital,a,glg-30-00110701-a
383,analítico,2,'todas as solteironas non están casadas' é unha proposición analítica,a,glg-30-00110853-a
384,sintético,4,'todos os homes son arrogantes' é unha proposición sintética,a,glg-30-00111129-a
385,analítico,1,unha experiencia analítica,a,glg-30-00112231-a
386,analítico,1,unha visión analítica,a,glg-30-00112231-a
387,analítico,1,un home profundamente analítico,a,glg-30-00112231-a
388,analítico,1,un razoamento analítico,a,glg-30-00112231-a
389,analítico,1,unha mente analítica,a,glg-30-00112231-a
390,sintético,3,a limnoloxía é esencialmente unha ciencia sintética composta de elementos ... que van moito máis alá dos límites da bioloxía (P.S.Welch),a,glg-30-00112628-a
391,derivativo,1,a relación morfolóxica entre 'cantar' e 'cantante' e 'canción' é derivativa,a,glg-30-00113245-a
392,rabioso,1,rabioso co tempo,a,glg-30-00113818-a
393,resentido,1,resentido coa forma como foi tratado,a,glg-30-00116529-a
394,resentido,1,unha actitude solemne resentida,a,glg-30-00116529-a
395,insensible,3,pedra insensible (ou insensata),a,glg-30-00117754-a
396,animado,4,nós somos seres animados,a,glg-30-00118066-a
397,inanimado,4,o mundo inorgánico é inanimado,a,glg-30-00118238-a
398,inanimado,4,os obxectos inanimados,a,glg-30-00118238-a
399,animado,7,unha conversa animada,a,glg-30-00118567-a
400,animado,7,quedou moi animado cando escoitou a boa nova,a,glg-30-00118567-a
401,desanimado,1,unha vida desanimada polos amoríos,a,glg-30-00120132-a
402,animado,2,a palabra 'can' é animada,a,glg-30-00120252-a
403,inanimado,2,a palabra 'coche' é inanimada,a,glg-30-00120411-a
404,anónimo,2,os autores anónimos,a,glg-30-00120574-a
405,anónimo,2,un regalo anónimo,a,glg-30-00120574-a
406,con_nome,1,os artigos en revistas aparecen xeralmente con nome,a,glg-30-00121034-a
407,ante_mortem,1,confesión ante mortem,a,glg-30-00121552-a
408,post_mortem,1,os cambios post mortem,a,glg-30-00121649-a
409,post_mortem,1,un exame post mortem para determinar as causas da morte,a,glg-30-00121649-a
410,post_mortem,1,as feridas post mortem,a,glg-30-00121649-a
411,antrorso,1,unha planta que ten os pelos antrorsos no talo,a,glg-30-00123653-a
412,retrorso,1,as follas con barbas retrorsas,a,glg-30-00123804-a
413,acuático,1,os barcos son os vehículos acuáticos,a,glg-30-00124077-a
414,acuático,1,os nenúfares son plantas acuáticas,a,glg-30-00124077-a
415,acuático,1,os peixes son animais acuáticos,a,glg-30-00124077-a
416,anfibio,1,os vehículos anfibios,a,glg-30-00125319-a
417,anfibio,1,as operacións anfibias,a,glg-30-00125319-a
418,anfibio,1,as tropas anfibias,a,glg-30-00125319-a
419,anfibio,1,as ras son animais anfibios,a,glg-30-00125319-a
420,sen_precedente,1,unha expansión sen precedente da poboación e da industria,a,glg-30-00128572-a
421,prénsil,1,o rabo prénsil dun mono,a,glg-30-00128882-a
422,prenatal,1,o período prenatal,a,glg-30-00129103-a
423,perinatal,1,a mortalidade perinatal,a,glg-30-00129276-a
424,perinatal,1,a asistencia perinatal,a,glg-30-00129276-a
425,posnatal,1,o desenvolvemento posnatal,a,glg-30-00129467-a
426,para_quentar_a_boca,1,unha bebida para quentar a boca,a,glg-30-00129612-a
427,de_sobremesa,1,o puro de sobremesa,a,glg-30-00129729-a
428,preguerra,1,os niveis de preguerra da produción industrial,a,glg-30-00129878-a
429,posguerra,1,a repoboación de posguerra,a,glg-30-00130017-a
430,dorsal,2,a aleta dorsal é o estabilizador vertical na parte de atrás dun peixe e de certos mamíferos mariños,a,glg-30-00132127-a
431,ventral,1,o aspecto ventral do corpo humano,a,glg-30-00132385-a
432,ventral,1,o fígado ten unha posición un pouco ventral,a,glg-30-00132385-a
433,ventral,1,as aletas ventrais (ou pélvicas) correspóndense coas patas traseiras dun cuadrúpede,a,glg-30-00132385-a
434,apelable,1,as decisións... apelables para o xefe da axencia (New Republic),a,glg-30-00132849-a
435,inapelable,1,"a decisión da xuíza foi proferida en audiencia preliminar no canto de no xuízo e, polo tanto, é inapelable",a,glg-30-00133065-a
436,accesible,2,unha persoa agradable e accesible,a,glg-30-00134060-a
437,inaccesible,1,un executivo inaccesible,a,glg-30-00134401-a
438,apropiado,1,o funeral realizouse coa solemnidade apropiada,a,glg-30-00134701-a
439,debido,1,o pagamento é debido,a,glg-30-00136354-a
440,indebido,1,un préstamo indebido,a,glg-30-00137641-a
441,debido,2,o debido respecto,a,glg-30-00137725-a
442,debido,2,motivo debido para honralos,a,glg-30-00137725-a
443,debido,2,unha promoción debida por moito tempo,a,glg-30-00137725-a
444,debido,2,ao seu debido tempo,a,glg-30-00137725-a
445,debido,2,a debida estima,a,glg-30-00137725-a
446,debido,2,exerce o debido coidado,a,glg-30-00137725-a
447,indebido,2,a influencia indebida,a,glg-30-00137943-a
448,indebido,2,eu non quero mostrar entusiasmo indebido,a,glg-30-00137943-a
449,indebido,2,acusado de usar unha forza indebida,a,glg-30-00137943-a
450,a_priori,1,un xuízo a priori,a,glg-30-00138912-a
451,a_posteriori,1,unha demostración a posteriori,a,glg-30-00139126-a
452,arbitrable,1,uns salarios arbitrables e unha política de beneficios de saúde,a,glg-30-00140233-a
453,con_columnas,1,un pórtico con columnas,a,glg-30-00140542-a
454,con_columnas,1,árbores con troncos con columnas,a,glg-30-00140542-a
455,con_columnas,1,casas con columnas brancas,a,glg-30-00140542-a
456,arbóreo,1,os monos arbóreos,a,glg-30-00141818-a
457,areoso,1,caliza areosa,a,glg-30-00142040-a
458,areoso,1,herba areosa,a,glg-30-00142040-a
459,arxiloso,1,rochas arxilosas,a,glg-30-00142270-a
460,armado,1,un asalto a man armada,a,glg-30-00142407-a
461,desarmado,1,ía só e desarmado,a,glg-30-00142917-a
462,desarmado,1,os campesiños desarmados foron derribados,a,glg-30-00142917-a
463,desarmado,1,os vehículos desarmados,a,glg-30-00142917-a
464,con_brazos,1,"Shiva, con moitos brazos",a,glg-30-00146210-a
465,sen_brazos,1,a Venus de Milo sen brazos,a,glg-30-00146786-a
466,astuto,1,unha evasión astuta,a,glg-30-00147734-a
467,inxenuo,1,unha forma inxenua,a,glg-30-00149861-a
468,articulado,1,a fala articulada,a,glg-30-00150202-a
469,articulado,1,un orador articulado,a,glg-30-00150202-a
470,articulado,1,os seres articulados,a,glg-30-00150202-a
471,inarticulado,1,as bestas inarticuladas,a,glg-30-00151105-a
472,inarticulado,1,mantívose estupidamente inarticulado e dicindo cousas evasivas,a,glg-30-00151105-a
473,inarticulado,1,inarticulado con rabia,a,glg-30-00151105-a
474,inarticulado,1,un berro inarticulado,a,glg-30-00151105-a
475,falante,1,"os seres humanos, os animais falantes",a,glg-30-00152896-a
476,falante,1,unha parte falante no xogo,a,glg-30-00152896-a
477,mudo,1,tivo un papel mudo no xogo,a,glg-30-00153239-a
478,avergoñado,1,está avergoñado por mentir?,a,glg-30-00153898-a
479,asertivo,1,un rapaz enérxico e asertivo que estaba sempre disposto a discutir,a,glg-30-00156101-a
480,non_asertivo,1,unha persoa tímida non asertiva,a,glg-30-00156839-a
481,asociativo,1,a aprendizaxe asociativa,a,glg-30-00157389-a
482,adxunto,1,as etiquetas adxuntas,a,glg-30-00158701-a
483,solto,4,o selo está solto,a,glg-30-00159381-a
484,sésil,2,as flores sésiles,a,glg-30-00159498-a
485,sésil,2,a cuncha dos percebes sésiles está conectada directamente a un substrato,a,glg-30-00159498-a
486,pedunculado,1,unha flor pedunculada,a,glg-30-00159735-a
487,pedunculado,1,un percebe pedunculado adxunto ao substrato por un pé carnoso ou por un pedúnculo,a,glg-30-00159735-a
488,sésil,1,os animais mariños e as plantas sésiles,a,glg-30-00159975-a
489,váxil,1,os animais váxiles acuáticos,a,glg-30-00160144-a
490,pegado,1,pegado na lama,a,glg-30-00161065-a
491,libre,1,un home cunha mula conseguiu que o meu coche quedase libre,a,glg-30-00161276-a
492,libre,1,as marchas atrancáronse na segunda e xa non volveron quedar libres,a,glg-30-00161276-a
493,axustable,1,unha asa axustable por dous parafusos,a,glg-30-00161431-a
494,desmontable,1,camisas con colos desmontables,a,glg-30-00162083-a
495,cauteloso,1,foron cautelosos nos seus movementos,a,glg-30-00162386-a
496,cauteloso,1,ensinouna a ser cautelosa con estraños,a,glg-30-00162386-a
497,incauto,1,o berro dos animais incautos collidos por sorpresa,a,glg-30-00162990-a
498,incauto,1,algúns ladróns cazan especialmente os viaxeiros incautos,a,glg-30-00162990-a
499,incauto,1,seducir o lector incauto na aquiescencia fácil (O. J. Campbell),a,glg-30-00162990-a
500,atento,1,atenta aos detalles,a,glg-30-00163592-a
501,atento,1,a enfermeira está atenta ao seu pacientes,a,glg-30-00163592-a
502,atento,1,o pretendente atento,a,glg-30-00163592-a
503,desatento,1,os alumnos desatentos,a,glg-30-00164863-a
504,desatento,1,unha canguro desatenta,a,glg-30-00164863-a
505,atractivo,1,un home moi atractivo e novo,a,glg-30-00166146-a
506,atractivo,1,unha personalidade atractiva,a,glg-30-00166146-a
507,atractivo,1,a roupa atractiva,a,glg-30-00166146-a
508,atractivo,1,un libro con ilustracións atractivas,a,glg-30-00166146-a
509,sen_atractivo,1,sen atractivo como a maioría das rexións mineiras,a,glg-30-00169164-a
510,atractivo,4,unha forza atractiva,a,glg-30-00169955-a
511,repulsivo,1,unha forza repulsiva,a,glg-30-00170156-a
512,atractivo,1,engadiu unha figura atractiva e memorable á mitoloxía popular americana (Vincent Starrett),a,glg-30-00170358-a
513,atractivo,1,un sentido do humor atractivo,a,glg-30-00170358-a
514,atractivo,1,a idea de ter suficiente diñeiro para xubilarse aos cincuenta anos é moi atractiva,a,glg-30-00170358-a
515,desagradable,6,fixeron que aquel lugar fose moi desagradable,a,glg-30-00171044-a
516,desagradable,6,foi obrigado a falar coa súa especialmente desagradable anfitrioa,a,glg-30-00171044-a
517,atributivo,1,'vermello' é un adxectivo atributivo en 'unha mazá vermella',a,glg-30-00172562-a
518,predicativo,1,' vermello' é un adxectivo predicativo en 'a mazá é vermella',a,glg-30-00172993-a
519,inaudible,1,unha conversa inaudible,a,glg-30-00174379-a
520,sónico,1,un estrondo sónico,a,glg-30-00175528-a
521,subsónico,1,aeronaves que voan a velocidades subsónicas,a,glg-30-00175719-a
522,supersónico,1,un bombardeiro supersónico voa tan rápido que debe liberar as súas bombas cando o obxectivo aínda está no horizonte,a,glg-30-00175887-a
523,prometedor,1,un comezo prometedor para a campaña,a,glg-30-00176150-a
524,propicio,1,os presaxios propicios,a,glg-30-00177186-a
525,propicio,1,os ventos propicios aceleráronnos,a,glg-30-00177186-a
526,propicio,1,un aliñamento de planetas propicio para a exploración espacial,a,glg-30-00177186-a
527,constitucional,1,o dereito constitucional de liberdade de expresión,a,glg-30-00179925-a
528,constitucional,1,o goberno constitucional,a,glg-30-00179925-a
529,constitucional,1,as garantías constitucionais,a,glg-30-00179925-a
530,autoécico,1,os fungos da ferruxe autoécicos,a,glg-30-00180655-a
531,heteroécico,1,os fungos heteroécicos,a,glg-30-00180835-a
532,automático,1,a transmisión automática,a,glg-30-00181476-a
533,automático,1,un déficit orzamentario que causou recortes de gastos automáticos,a,glg-30-00181476-a
534,manual,3,unha transmisión manual,a,glg-30-00182843-a
535,dispoñible,1,mantivo un extintor de incendios dispoñible,a,glg-30-00183053-a
536,dispoñible,1,hai moita información dispoñible a través dos ordenadores,a,glg-30-00183053-a
537,dispoñible,1,dispoñible en moitas cores,a,glg-30-00183053-a
538,dispoñible,1,a lista de persoas dispoñibles é excepcionalmente longa,a,glg-30-00183053-a
539,indispoñible,1,o leite fresco estaba indispoñible durante a emerxencia,a,glg-30-00185921-a
540,indispoñible,1,a secretaria dixo que el estaba indispoñible para comentarios,a,glg-30-00185921-a
541,esperto,1,quedou esperto a pensar sobre o seu novo traballo,a,glg-30-00186616-a
542,esperto,1,aínda non está completamente esperto,a,glg-30-00186616-a
543,durmido,1,todos estaban durmidos cando soou o teléfono,a,glg-30-00187736-a
544,durmido,1,quedou durmido ao volante,a,glg-30-00187736-a
545,adstrinxente,2,as locións adstrinxentes cosméticas,a,glg-30-00189580-a
546,consciente,1,era consciente da hostilidade do seu opoñente,a,glg-30-00190115-a
547,consciente,1,era consciente do seu entorno,a,glg-30-00190115-a
548,consciente,1,consciente de que el superara o límite de velocidade,a,glg-30-00190115-a
549,inconsciente,3,parecía inconsciente do control,a,glg-30-00191603-a
550,inconsciente,3,a persoa máis inconsciente que coñecín,a,glg-30-00191603-a
551,consciente,1,foi totalmente consciente das súas accións,a,glg-30-00192756-a
552,involuntario,4,un suxeito involuntario nun experimento,a,glg-30-00192880-a
553,tranquilizador,1,un comentario moi tranquilizador,a,glg-30-00196934-a
554,traseiro,1,o patio traseiro,a,glg-30-00197576-a
555,traseiro,1,a entrada traseira,a,glg-30-00197576-a
556,dianteiro,1,as liñas dianteiras,a,glg-30-00198147-a
557,dianteiro,1,a terraza dianteira,a,glg-30-00198147-a
558,seguinte,3,a multitude dos seguintes coches fixeron que a ocasión parecese un desfile,a,glg-30-00199569-a
559,seguinte,3,intentou fuxir dos pasos seguintes,a,glg-30-00199569-a
560,sen_respaldo,1,un tallo é un banco sen respaldo e sen brazos,a,glg-30-00201130-a
561,cara_atrás,1,unha visión cara atrás,a,glg-30-00201354-a
562,frontal,1,a sección frontal do avión,a,glg-30-00203237-a
563,frontal,1,unha caída frontal polas escaleiras,a,glg-30-00203237-a
564,frontal,1,movemento frontal,a,glg-30-00203237-a
565,cara_adiante,1,nunha marcha cara adiante,a,glg-30-00203774-a
566,cara_atrás,2,nunha marcha cara atrás,a,glg-30-00203917-a
567,tímido,2,un amante tímido,a,glg-30-00204077-a
568,fato,1,un neno medio fato necesitado de disciplina,a,glg-30-00204491-a
569,con_balcón,1,as casas con balcóns de Nova Orleans,a,glg-30-00206003-a
570,en_barril,1,cervexa en barril,a,glg-30-00206205-a
571,sen_cama,1,a célula está sen cama,a,glg-30-00207961-a
572,beneficiado,1,un clérigo beneficiado,a,glg-30-00208052-a
573,estratificado,1,rocha estratificada,a,glg-30-00208229-a
574,non_estratificado,1,o glacial ata é non estratificado,a,glg-30-00208946-a
575,fentoso,1,o sotobosque fentoso,a,glg-30-00209079-a
576,sen_pelos,1,"un xoloitzcuintle é aproximadamente do tamaño dun fox-terrier sen pelos, excepto un guecho na cabeza e na cola",a,glg-30-00210446-a
577,peludo,1,Xacobe era un home peludo,a,glg-30-00212173-a
578,arestado,1,herba de trigo arestada,a,glg-30-00216858-a
579,secundario,1,eles tiraron unha parede secundaria,a,glg-30-00217563-a
580,fermoso,1,un neno fermoso,a,glg-30-00217728-a
581,fermoso,1,un fermoso país,a,glg-30-00217728-a
582,fermoso,1,unha pintura fermosa,a,glg-30-00217728-a
583,fermoso,1,unha fermosa teoría,a,glg-30-00217728-a
